##ProgramName=RareMetalWorker
##Version=4.13.6
#CHROM	CURRENT_POS	MARKERS_IN_WINDOW	COV_MATRICES
9	44680403	44680403,44680843,44681185,44681720,44778405,44778489,44778744,44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,	0.0117185,1.43506e-05,7.26373e-05,1.19487e-05,0.000782948,0.000102841,3.54909e-05,9.88904e-05,-0.000704,2.81852e-05,0.0014596,0.000569674,0.000569674,0.000153503,0.00076072,0.00145322,0.000150787,4.11081e-05,0.00021214,0.00128622,2.73449e-05,-0.00163895,-0.00350785,1.86537e-05,0.00160391,0.000137236,0.00129371,0.00169127,4.11081e-05,4.11081e-05,9.38587e-05,0.00169127,0.00173238,0.00126224,-0.00508806,0.00229372,0.000882619,-0.000563503,2.81852e-05,0.00147398,-5.85544e-05,1.99358e-05,0.000863672,-0.00282345,-0.00212189,-0.000532103,8.45273e-06,-0.000117741,0.0016902,-0.00111705,0.00032096,8.22748e-05,0.000629803,6.05846e-05,6.88462e-05,0.000400818,0.000152901,0.000295118,-1.0741e-05,0.000295118,-0.00271898,1.87077e-05,2.55641e-05,0.00504706,-0.00271898,5.49019e-05,0.00276224,-0.00402612,-0.00536795,-0.00510549,0.000201615,0.000978167,-0.00106037,0.00128757,-0.000524231,0.000520731,0.00223552,-0.000461301,1.50414e-05,2.57038e-05,0.000157383,6.98834e-05,5.64172e-05,-0.000796327,
9	44680843	44680843,44681185,44681720,44778405,44778489,44778744,44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,	0.00169865,-2.7195e-05,-7.45307e-06,-0.000344221,-2.3876e-05,-9.43968e-07,5.33752e-06,-0.00125163,2.96751e-06,0.000909931,-0.000100384,-0.000100384,2.36769e-06,-0.000339855,0.000964741,-3.50041e-05,-5.55666e-06,-1.54575e-05,0.000512213,-2.52598e-06,-5.0057e-06,-0.000289413,7.99381e-08,0.00044026,-2.96094e-05,-0.000686555,5.17566e-05,-5.55666e-06,-5.55666e-06,-9.56433e-06,5.17566e-05,4.61996e-05,9.94223e-05,0.00187586,-0.00112325,-0.000138807,-0.000130801,2.96751e-06,0.00112443,-0.000326235,-2.19842e-06,-0.000138194,-0.000745493,-0.00138717,-0.000152128,-6.16297e-06,-0.00168412,-0.000451974,-7.62474e-05,-7.87973e-05,-2.42612e-05,-0.000118388,-1.28708e-05,-7.96649e-06,-6.09007e-05,-7.33295e-06,-2.78509e-05,-7.98761e-06,-2.78509e-05,-6.88332e-05,5.05978e-07,-3.05277e-06,-0.00104998,-6.88332e-05,-1.14769e-06,-2.26012e-05,-0.000758317,-0.000436612,-0.000497058,-1.96478e-05,-0.000163822,0.000971181,-0.00021779,0.000801355,-8.57954e-05,-0.00176554,-0.00143845,-5.66402e-06,-4.26189e-07,-3.00029e-05,-7.10084e-07,-9.39485e-06,-9.61557e-05,
9	44681185	44681185,44681720,44778405,44778489,44778744,44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,	0.00826872,-1.89782e-05,0.00304832,-4.69413e-05,-9.43863e-07,-5.80042e-05,-0.00423411,-1.63827e-05,0.0072994,0.00399385,0.00399385,-7.1499e-05,0.00305295,-0.00739392,-8.52559e-05,-2.26401e-05,-0.000112482,-0.00352831,-1.69686e-05,-2.22168e-05,-0.00207631,-1.53259e-05,-0.00370865,-0.000115555,0.00286225,-0.00425714,-2.26401e-05,-2.26401e-05,-7.85176e-05,-0.00425714,-0.00427978,-0.00565247,0.00593001,-0.00248882,-0.000795305,0.000966551,-1.63827e-05,0.00734758,-0.00718373,-1.37346e-05,-0.000758838,-0.00245358,0.00131932,0.000609247,-1.35612e-05,0.000105411,0.000852384,-0.00050101,-0.000285444,-0.000137057,0.00120204,-5.62798e-05,-1.86527e-05,-0.000354015,-8.12847e-05,-0.000185548,-4.32234e-05,-0.000185548,-0.000461018,-6.36648e-06,-2.18368e-05,-0.0035989,-0.000461018,-1.94415e-05,0.00291513,-0.00465957,0.00084755,0.000319886,-8.65322e-05,-0.000665115,-0.00463258,-0.000962083,-0.00085186,0.00122815,0.00185212,-0.00122254,-7.05544e-06,-7.30209e-06,-0.000133945,-6.65625e-05,-3.08545e-05,-0.000467881,
9	44681720	44681720,44778405,44778489,44778744,44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,	0.00169193,0.0006509,-7.15329e-06,5.4126e-06,-9.62798e-06,0.00115403,-1.29223e-06,-0.00049763,0.000976675,0.000976675,-4.18431e-06,0.00065327,0.000855102,-2.87179e-05,-7.18896e-06,-1.29707e-05,0.00160146,-5.50129e-06,-5.02081e-06,-0.000254347,4.5782e-07,0.00152126,-1.75535e-05,-0.00171199,-0.00120561,-7.18896e-06,-7.18896e-06,-4.35068e-05,-0.00120561,-0.0012128,-0.00114577,0.0016625,-0.000862723,-0.000121985,-0.000115974,-1.29223e-06,-0.000286136,0.00117973,-4.47308e-06,-0.000110743,0.000764623,0.000194535,-0.000150915,-7.44679e-06,2.45125e-05,-0.000448233,-9.66973e-05,-6.16887e-05,-2.76272e-05,-9.74086e-05,-1.16007e-05,7.70581e-07,-8.06244e-05,-4.4613e-05,-4.73733e-05,-3.02545e-06,-4.73733e-05,-9.0985e-05,-3.8836e-06,-7.44959e-06,0.000440541,-9.0985e-05,1.21712e-06,0.00164787,-0.000777517,-0.000397029,-0.000426887,-3.57882e-05,-0.000185493,-0.000736162,-0.000255344,0.000930548,-7.37922e-05,-0.00187375,-0.00131726,3.43996e-07,-1.88388e-06,-4.39473e-05,-2.0265e-05,-1.00492e-05,-9.69471e-05,
9	44778405	44778405,44778489,44778744,44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,	0.28675,-0.00318869,-0.00182586,0.00187776,0.209624,0.000385834,0.0764119,0.229474,0.229474,0.00182557,0.285226,-0.057791,-0.000343848,-0.00106319,-0.00491395,0.0544912,0.00071441,-0.000595877,-0.0313811,-0.000757786,0.0421772,-0.00704285,-0.0123853,0.00633343,-0.00106319,-0.00106319,0.00405779,0.00633343,0.00527015,0.00620488,0.00645315,-0.0265004,-0.000427533,-0.0214382,0.000385834,-0.00302495,-0.012098,0.000649135,-0.00142723,0.0240466,0.0349732,0.0088426,-0.000462191,-0.00166536,0.0108639,0.00714382,-0.0110766,0.000263824,0.00698805,0.000781533,-0.000327275,-0.000829581,0.000839645,0.00228858,0.000698385,0.00228858,0.0109973,0.000504696,0.000697963,0.0108779,0.0109973,-0.000168375,-0.0204115,0.0205337,-0.0195455,0.00231473,-0.00658674,-0.00655619,0.0149946,-0.0055802,0.0058671,0.00151716,0.0317017,0.0116114,-0.000483636,0.000608238,-0.00154473,0.00112832,-0.0020875,-0.00439791,0.0109544,0.0158542,0.000240725,0.0176551,0.000585762,0.000329268,
9	44778489	44778489,44778744,44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,	0.00831327,-6.80043e-06,-1.61822e-05,-0.00119092,-1.27798e-05,-0.00198872,-0.00178176,-0.00178176,-6.465e-05,-0.00315641,0.000964293,-0.000129217,-4.4892e-05,-0.000113962,-0.00259792,-9.0506e-06,-5.60615e-05,-0.00207253,-1.52575e-05,-0.00279588,-8.36794e-05,0.00165815,0.00298519,-4.4892e-05,-4.4892e-05,-6.00984e-05,0.00298519,0.0029403,0.00323015,-0.00287617,-0.00306799,-0.000615691,-0.000692973,-1.27798e-05,0.00047852,0.000838718,-2.87853e-05,-0.000571302,-0.0018862,-0.0045743,0.000538749,-2.07727e-05,0.000136061,0.00680124,-0.000363673,-0.000251242,0.00156181,-0.000476835,-1.54717e-05,-4.97027e-05,0.00131794,-8.69701e-05,-0.000202365,-6.66037e-06,-0.000202365,-0.000487337,-2.7086e-05,-5.86251e-06,0.00337542,-0.000487337,-2.58203e-05,0.00106323,-0.00134794,-0.000726881,-0.000856108,-0.000137985,-0.000725228,-0.00112027,-0.000929254,-0.00207765,0.000993479,-0.0054471,-0.00507403,-1.97653e-05,-4.89107e-06,-0.000118709,-4.08837e-05,-3.18988e-05,-0.000701232,0.000699742,-0.00311083,-3.08538e-05,-0.00139998,-1.14104e-05,-1.60243e-05,
9	44778744	44778744,44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,	0.00169185,-1.92573e-05,-0.00148391,-2.77638e-06,-0.000338892,-0.00154723,-0.00154723,-2.55513e-05,-0.00181176,-0.000412817,-2.83614e-05,-4.75399e-06,-2.94618e-05,-0.000884426,-3.05838e-06,-9.62646e-06,0.00109246,-1.86794e-06,-0.000967992,-3.04199e-05,0.00081991,-5.91034e-05,-4.75399e-06,-4.75399e-06,-1.60524e-06,-5.91034e-05,-6.38573e-05,-6.7969e-06,-0.00108272,-0.00113523,0.00153855,-0.000199522,-2.77638e-06,-0.000273107,-0.000524299,5.41202e-07,0.00155852,-0.000595161,0.00186595,-0.000143376,-2.50924e-06,1.25594e-05,-0.000447861,-7.65744e-05,-4.58086e-05,-1.26818e-05,-8.22465e-05,-5.4508e-06,-1.73659e-05,-5.51506e-05,-1.44015e-05,-3.5583e-05,9.51023e-07,-3.5583e-05,-7.67188e-05,-2.07565e-06,3.03993e-06,-0.000868509,-7.67188e-05,-1.22034e-05,-0.00145743,0.000869781,0.00238777,0.000760873,-4.90528e-05,-0.000164598,-0.000798653,-0.000218958,0.000708208,-8.70183e-05,0.00117719,0.00157478,-5.39425e-06,-2.97201e-06,-1.38259e-05,-1.56937e-06,-1.14585e-05,-0.00013767,-0.000120821,0.000186707,-3.01816e-06,0.00134614,-2.86629e-06,-3.50127e-06,
9	44791537	44791537,44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,	0.0066761,0.00343972,-2.15721e-05,-0.00154505,0.00148688,0.00148688,-9.2838e-05,0.00190482,-0.00483679,-0.000104562,-2.27296e-05,-0.000100681,-0.00265108,-1.69187e-05,-4.07711e-05,0.00605744,-5.81765e-06,-0.00284132,-6.68351e-05,0.00232814,-0.00285824,-2.27296e-05,-2.27296e-05,-0.000112902,-0.00285824,-0.00288096,-0.00261472,-0.00158457,0.00428994,-0.000805094,0.00599324,-2.15721e-05,-0.00095275,-0.00176078,-8.73369e-06,-0.000767813,0.00509622,-0.00212669,-0.000841443,-2.76226e-06,6.75952e-05,-0.000587311,-0.000378363,-0.000218005,-0.000127929,-0.000410821,-4.20034e-05,-5.05709e-05,-0.000313503,-8.80518e-05,-0.000170356,4.07566e-06,-0.000170356,-0.000373795,-1.444e-05,-9.07713e-06,0.0038332,-0.000373795,-3.18869e-05,0.00154049,-0.00566129,0.00112245,-0.000563686,-8.57791e-05,-0.000500256,-0.00540119,-0.000668344,-0.00116512,-0.000370881,0.00365907,0.000452245,-1.70034e-05,-2.35467e-05,-8.94135e-05,-2.42874e-05,-2.87263e-05,-0.000592182,-0.000776833,0.00254692,-2.26068e-05,-0.00124928,-7.2388e-06,-1.60085e-05,
9	44792701	44792701,44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,	0.345668,0.000655112,-0.135661,0.126877,0.126877,0.00400386,0.206845,0.0118534,-0.000374282,-0.000259197,-0.00226967,0.0663528,-0.000382709,7.98528e-05,-0.032906,-0.0013563,0.0535042,-0.00666174,-0.0495731,0.0117414,-0.000259197,-0.000259197,0.00478847,0.0117414,0.0114821,0.00859373,-0.0183963,-0.0100845,0.00649801,-0.0107932,0.000655112,-0.0498715,0.036557,0.00112027,0.00429302,0.00589169,0.0237425,0.00779363,0.000126735,0.00109937,0.0199505,0.0109376,-0.00773949,0.00368716,0.0105635,0.000683715,0.000935424,0.00269074,0.00404925,0.00135481,-0.00138566,0.00135481,0.0167003,0.000857245,0.00123458,-0.00646294,0.0167003,0.000613122,-0.0255367,0.0078797,0.00509562,-0.0164926,-0.00484819,-0.0030996,-0.00385629,-0.00410641,-0.0314221,0.00489885,0.0315871,0.00450001,-7.77759e-05,0.000986594,-0.00263048,0.00321066,-0.00117849,-0.00835246,0.0216378,0.0264126,0.00115051,-0.0108522,0.00110701,-0.000199279,
9	44793278	44793278,44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,	0.00169178,-0.000265171,0.000628182,0.000628182,-5.78994e-05,0.000392686,-5.85063e-05,-8.95804e-06,-3.82462e-06,-2.71736e-05,0.00040823,-4.10733e-06,-5.7167e-06,-0.000274764,8.33787e-07,0.000380308,2.04304e-06,0.00102557,-0.000248074,-3.82462e-06,-3.82462e-06,-2.06956e-05,-0.000248074,-0.000251899,-0.000170543,-0.00088062,-0.000924919,0.00154607,-0.000120454,0.00169178,-0.000145293,-0.00184941,-3.99748e-06,0.00155641,0.000713845,0.000308439,0.00121013,6.11046e-08,2.28287e-05,0.000961744,-9.57704e-05,-3.08868e-05,-2.34162e-05,-0.000105856,-1.57964e-05,-7.38247e-06,-6.67185e-05,-3.39536e-05,-4.64846e-05,-4.28658e-06,-4.64846e-05,-0.000142396,-1.26313e-05,-3.97423e-06,-0.000861046,-0.000142396,-1.7514e-05,0.00153881,-0.000537751,0.00118657,-0.00051946,-1.26244e-05,-0.000110711,-0.000480213,-0.000164891,-0.000731537,-0.000222313,-0.00188604,-0.00125692,-2.04358e-06,-3.79008e-06,-2.78766e-05,-1.36341e-05,-2.71072e-08,-0.000103868,-0.000160583,0.000277967,-1.10665e-05,-0.000300723,-4.29416e-06,-3.3541e-06,
9	44831989	44831989,44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,	0.212672,0.101703,0.101703,-0.00216762,0.0776694,-0.0692818,5.83641e-05,-0.000792603,-0.00263148,-0.0121311,-0.000598932,-0.000668024,0.00187857,0.000600945,-0.0115287,-0.000359472,0.0374438,-0.0040694,-0.000792603,-0.000792603,-0.000690396,-0.0040694,-0.00486203,-0.00108439,0.02305,-0.015703,-0.0067933,-0.0105214,-0.000265171,0.0471755,-0.0483244,-0.00046588,-0.00558971,0.0158699,0.0108853,0.00124901,-0.00059008,-0.00278765,-0.00858594,-0.00369852,-0.00329016,-0.00339353,-0.00350145,0.000116134,-0.00125038,-0.00343381,-0.00317142,0.000991661,0.00208633,0.000991661,-0.00561173,-0.000351982,-0.00053521,0.016735,-0.00561173,-0.00077763,0.00368974,0.013277,-0.02429,0.0192683,-0.00172269,-0.00329631,0.0194845,-0.00125235,0.0379936,-0.00333169,0.000536261,0.00544481,-0.000404475,-0.000375601,0.0011088,-0.00206203,-0.000905985,0.00406408,-0.0119429,-0.0106124,-0.000905116,0.0288058,-0.00051528,0.000533335,0.00115032,-0.0222579,0.000406403,-0.016814,-0.00131417,-0.00282385,
9	44832875	44832875,44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,	0.32625,0.32625,0.00368602,0.232518,-0.0606744,-0.00253697,-0.00048502,-0.00327767,0.0866778,0.000893801,-0.000281341,-0.0221203,0.00119737,0.0784175,-0.00716557,-0.0347183,-0.0154961,-0.00048502,-0.00048502,0.00243265,-0.0154961,-0.0159812,-0.0181807,0.0410597,-0.0661837,0.00273811,-0.0296897,0.000628182,0.00472173,-0.0411597,0.000993392,0.00402505,0.0291615,0.0311975,0.0161321,-7.52491e-05,-0.000252241,0.0127359,0.00502038,-0.0085416,0.000705354,-0.00185044,0.00160385,0.000545621,-0.00836718,0.00133954,-0.00638662,0.000958938,-0.00638662,0.00580666,0.000802649,0.000981266,-0.00841859,0.00580666,0.000452459,-0.00703532,0.0107412,-0.0291578,0.00146403,-0.00437341,-0.0133642,0.00934964,-0.0132805,0.0202307,0.00363051,0.00299277,-0.0160573,-0.000168194,0.000916247,-0.0013278,0.00103725,-0.00158574,-0.00684318,0.0179829,0.0187226,-0.00243587,0.00966747,-0.000659633,0.000884536,0.0027359,-0.00271955,0.00024231,-0.02855,0.00185118,0.00208973,
9	44832992	44832992,44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,	0.32625,0.00368602,0.232518,-0.0606744,-0.00253697,-0.00048502,-0.00327767,0.0866778,0.000893801,-0.000281341,-0.0221203,0.00119737,0.0784175,-0.00716557,-0.0347183,-0.0154961,-0.00048502,-0.00048502,0.00243265,-0.0154961,-0.0159812,-0.0181807,0.0410597,-0.0661837,0.00273811,-0.0296897,0.000628182,0.00472173,-0.0411597,0.000993392,0.00402505,0.0291615,0.0311975,0.0161321,-7.52491e-05,-0.000252241,0.0127359,0.00502038,-0.0085416,0.000705354,-0.00185044,0.00160385,0.000545621,-0.00836718,0.00133954,-0.00638662,0.000958938,-0.00638662,0.00580666,0.000802649,0.000981266,-0.00841859,0.00580666,0.000452459,-0.00703532,0.0107412,-0.0291578,0.00146403,-0.00437341,-0.0133642,0.00934964,-0.0132805,0.0202307,0.00363051,0.00299277,-0.0160573,-0.000168194,0.000916247,-0.0013278,0.00103725,-0.00158574,-0.00684318,0.0179829,0.0187226,-0.00243587,0.00966747,-0.000659633,0.000884536,0.0027359,-0.00271955,0.00024231,-0.02855,0.00185118,0.00208973,
9	44833240	44833240,44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,	0.00988437,0.00184983,-0.00495665,-6.99519e-05,-3.24253e-05,-0.000179028,-0.00212673,-1.06784e-05,-2.59019e-05,3.21211e-05,-8.44424e-06,-0.00234849,-3.37551e-05,0.000642124,0.0014002,-3.24253e-05,-3.24253e-05,-9.15274e-05,0.0014002,0.00136777,0.00197605,-0.00407316,-0.00481307,0.000833613,-0.000562048,-5.78994e-05,-0.000807417,0.00382226,-3.16824e-05,0.000930242,-0.00123581,0.00274904,0.000278696,-6.9762e-06,0.000127131,0.00119684,-0.000439338,-0.000117814,-7.86234e-05,-0.000665039,-5.68062e-05,-5.64499e-05,-0.00028082,-0.000127399,-0.000205957,-1.44347e-05,-0.000205957,-0.000582685,-2.69811e-05,-1.74793e-05,-0.000631989,-0.000582685,-8.74438e-05,-0.0040242,0.00165127,0.00547061,0.00658205,-0.000152794,-0.000579025,0.00348089,-0.000896215,0.00421946,0.000911012,0.0023472,-0.0047109,-1.82686e-05,-2.76853e-05,-9.84959e-05,-9.21893e-05,-2.85894e-06,-0.000561476,0.000521834,0.00473455,-2.8411e-05,-0.00216385,-3.21103e-05,-9.30941e-06,-7.24929e-05,-0.0037069,-0.000125401,-0.00140086,-1.47917e-05,0.00110542,
